TransactionID,Items
1955,"tropical fruit, decalcifier, semi-finished bread, cream, canned beer, frozen potato products, prosecco"
1956,"finished products, snack products, sparkling wine, cream"
1957,"organic products, liver loaf, cream"
1958,"prosecco, misc. beverages, frozen potato products, tropical fruit, salt, bags"
1959,"butter milk, canned beer, cream, frozen fish, syrup"
1960,"tropical fruit, sparkling wine, rice, curd, semi-finished bread, liver loaf, cream"
1961,"tropical fruit, liver loaf, cream, misc. beverages, brandy"
1962,"hard cheese, organic products"
1963,"bottled beer, sparkling wine, salt, organic products, syrup"
1964,"curd, canned beer, salt, baby cosmetics"
1965,"butter milk, salt, whipped/sour cream, cream cheese, specialty cheese, frozen fish"
1966,"finished products, rice, liver loaf, sparkling wine, specialty cheese"
1967,"decalcifier, organic products, specialty cheese, rice, bottled beer, bags, chicken"
1968,"tropical fruit, butter milk, salt, chicken, syrup, semi-finished bread, snack products"
1969,"bags, organic products"
1970,"syrup, cream, decalcifier"
1971,"chicken, abrasive cleaner, organic products, semi-finished bread, frozen potato products, baby cosmetics, prosecco"
1972,"bags, salt, misc. beverages, hard cheese"
1973,"rice, salt"
1974,"brandy, prosecco"
1975,"curd, specialty cheese, butter milk"
1976,"specialty cheese, finished products, tropical fruit"
1977,"butter milk, canned beer, abrasive cleaner, frozen fish"
1978,"butter milk, finished products, misc. beverages"
1979,"baby cosmetics, finished products"
1980,"baby cosmetics, curd, sparkling wine, specialty cheese, semi-finished bread, butter milk, salt"
1981,"brandy, processed cheese, salt, hard cheese, cream cheese, misc. beverages"
1982,"cream, sparkling wine, canned beer, prosecco, chicken, rice, butter milk"
1983,"misc. beverages, organic products, finished products, liver loaf, processed cheese, frozen potato products"
1984,"abrasive cleaner, frozen potato products, bottled beer, frozen fish"
1985,"organic products, canned beer, hard cheese, abrasive cleaner"
1986,"cream cheese, finished products, baby cosmetics, misc. beverages, snack products, salt"
1987,"specialty cheese, bottled beer, cream cheese"
1988,"specialty cheese, syrup, baby cosmetics, rice"
1989,"chicken, canned beer, prosecco"
1990,"sparkling wine, prosecco"
1991,"tropical fruit, syrup, abrasive cleaner, brandy"
1992,"rice, chicken"
1993,"salt, frozen potato products, butter milk, finished products, organic products, chicken, misc. beverages"
1994,"semi-finished bread, salt"
1995,"semi-finished bread, finished products"
1996,"whipped/sour cream, snack products, bags"
1997,"butter milk, syrup, baby cosmetics"
1998,"prosecco, bottled beer, abrasive cleaner, bags"
1999,"abrasive cleaner, finished products"
2000,"tropical fruit, decalcifier, cream cheese, prosecco, frozen fish, finished products"
2001,"bottled beer, snack products, specialty cheese, sparkling wine, curd, canned beer, semi-finished bread"
2002,"snack products, abrasive cleaner, semi-finished bread, chicken, specialty cheese, cream"
2003,"butter milk, snack products, cream"
2004,"bags, curd, processed cheese, whipped/sour cream, semi-finished bread"
2005,"cream cheese, snack products, bags"
2006,"cream, sparkling wine, bottled beer"
2007,"specialty cheese, processed cheese, bottled beer, salt, cream cheese, baby cosmetics"
2008,"frozen potato products, baby cosmetics, liver loaf, cream cheese, bottled beer, brandy"
2009,"whipped/sour cream, cream cheese, butter milk, rice, chicken, baby cosmetics"
2010,"snack products, salt, frozen fish, baby cosmetics, syrup"
2011,"butter milk, salt"
2012,"finished products, misc. beverages, abrasive cleaner"
2013,"semi-finished bread, organic products, chicken, rice, misc. beverages, canned beer, butter milk"
2014,"hard cheese, frozen fish, bags"
2015,"chicken, hard cheese"
2016,"cream, canned beer, organic products"
2017,"sparkling wine, hard cheese, salt, liver loaf"
2018,"processed cheese, frozen potato products, syrup"
2019,"cream, semi-finished bread, finished products, tropical fruit"
2020,"prosecco, canned beer, salt"
2021,"liver loaf, specialty cheese"
2022,"liver loaf, semi-finished bread"
2023,"bags, liver loaf, finished products"
2024,"prosecco, cream, processed cheese, baby cosmetics, rice, liver loaf, specialty cheese"
2025,"finished products, liver loaf"
2026,"curd, syrup, brandy, chicken, finished products, bottled beer, frozen fish"
2027,"liver loaf, baby cosmetics, snack products"
2028,"cream, salt, prosecco, snack products"
2029,"bags, decalcifier, salt"
2030,"misc. beverages, frozen fish"
2031,"misc. beverages, rice, butter milk, syrup"
2032,"abrasive cleaner, processed cheese"
2033,"misc. beverages, cream cheese, rice, cream, chicken"
2034,"cream, frozen fish, canned beer, specialty cheese"
2035,"salt, cream cheese, liver loaf, whipped/sour cream"
2036,"semi-finished bread, baby cosmetics, cream, snack products, frozen potato products"
2037,"whipped/sour cream, rice, misc. beverages, specialty cheese, snack products, processed cheese"
2038,"organic products, abrasive cleaner"
2039,"tropical fruit, chicken, sparkling wine, bottled beer, frozen fish, processed cheese"
2040,"decalcifier, rice, tropical fruit, organic products, processed cheese, misc. beverages, bottled beer"
2041,"cream, rice, baby cosmetics"
2042,"baby cosmetics, bottled beer, salt"
2043,"snack products, bags, liver loaf, butter milk, decalcifier, cream cheese"
2044,"rice, abrasive cleaner, frozen potato products"
2045,"syrup, chicken, abrasive cleaner"
2046,"rice, cream cheese, prosecco"
2047,"specialty cheese, snack products"
2048,"curd, snack products"
2049,"decalcifier, bottled beer, cream cheese"
2050,"butter milk, frozen fish, hard cheese, canned beer, whipped/sour cream"
2051,"curd, cream, hard cheese, chicken, organic products, frozen potato products, canned beer"
2052,"chicken, semi-finished bread, liver loaf, misc. beverages"
2053,"salt, snack products, syrup, decalcifier, cream cheese, liver loaf"
2054,"liver loaf, curd, semi-finished bread, butter milk, bottled beer"
2055,"frozen potato products, bottled beer, salt, abrasive cleaner, processed cheese"
2056,"tropical fruit, butter milk"
2057,"cream cheese, abrasive cleaner, misc. beverages, cream, whipped/sour cream"
2058,"semi-finished bread, cream, abrasive cleaner, syrup, finished products"
2059,"misc. beverages, whipped/sour cream"
2060,"liver loaf, finished products, organic products, decalcifier"
2061,"bottled beer, butter milk, finished products, frozen potato products, processed cheese, cream cheese"
2062,"misc. beverages, bottled beer, sparkling wine, frozen fish, processed cheese"
2063,"frozen potato products, prosecco, curd, syrup"
2064,"butter milk, canned beer, liver loaf, curd, semi-finished bread"
2065,"decalcifier, salt, hard cheese, bottled beer"
2066,"organic products, abrasive cleaner, semi-finished bread, canned beer, chicken"
2067,"cream, decalcifier"
2068,"misc. beverages, whipped/sour cream, curd, bags"
2069,"cream, frozen fish, cream cheese, prosecco, finished products, processed cheese, chicken"
2070,"specialty cheese, curd, frozen fish, rice, syrup"
2071,"finished products, semi-finished bread, liver loaf, syrup"
2072,"cream, canned beer, abrasive cleaner, bags, decalcifier, curd, syrup"
2073,"bottled beer, sparkling wine, abrasive cleaner, salt, frozen fish, specialty cheese, processed cheese"
2074,"curd, misc. beverages, cream cheese, bags, cream, specialty cheese"
2075,"specialty cheese, whipped/sour cream, organic products, liver loaf, brandy, cream cheese, frozen potato products"
2076,"decalcifier, liver loaf, organic products, sparkling wine"
2077,"baby cosmetics, butter milk, organic products, processed cheese"
2078,"syrup, decalcifier, frozen potato products, tropical fruit"
2079,"butter milk, tropical fruit, decalcifier, cream"
2080,"rice, butter milk"
2081,"abrasive cleaner, curd"
2082,"snack products, chicken, salt, cream, baby cosmetics"
2083,"salt, tropical fruit, liver loaf, semi-finished bread, bags"
2084,"snack products, salt, tropical fruit"
2085,"tropical fruit, salt, semi-finished bread, brandy, frozen potato products, frozen fish, curd"
2086,"brandy, tropical fruit, abrasive cleaner, cream cheese, canned beer"
2087,"finished products, syrup"
2088,"finished products, frozen fish"
2089,"frozen fish, rice, organic products, finished products, baby cosmetics"
2090,"frozen potato products, liver loaf, salt, prosecco, whipped/sour cream, canned beer"
2091,"curd, snack products, decalcifier, chicken, cream, cream cheese, salt"
2092,"organic products, bottled beer, specialty cheese, salt, curd"
2093,"hard cheese, processed cheese, snack products, cream cheese, cream, finished products, chicken"
2094,"butter milk, abrasive cleaner, rice, sparkling wine, processed cheese, finished products, cream cheese"
2095,"liver loaf, rice, butter milk, organic products"
2096,"organic products, chicken, whipped/sour cream"
2097,"frozen potato products, butter milk, decalcifier, tropical fruit, syrup"
2098,"butter milk, whipped/sour cream, frozen fish, rice"
2099,"organic products, frozen potato products, rice"
2100,"bags, prosecco, semi-finished bread"
2101,"abrasive cleaner, syrup"
2102,"frozen potato products, syrup, salt, cream, processed cheese"
2103,"frozen potato products, chicken"
2104,"bags, bottled beer, liver loaf"
2105,"frozen potato products, decalcifier, baby cosmetics, snack products, cream cheese, chicken, tropical fruit"
2106,"snack products, cream cheese, bottled beer, salt"
2107,"canned beer, cream, baby cosmetics, rice, butter milk, cream cheese, prosecco"
2108,"snack products, bags, sparkling wine, bottled beer"
2109,"baby cosmetics, cream cheese, liver loaf, salt, canned beer, organic products, bags"
2110,"abrasive cleaner, decalcifier, bags, misc. beverages, cream"
2111,"semi-finished bread, liver loaf, frozen potato products, sparkling wine, specialty cheese, syrup, whipped/sour cream"
2112,"syrup, snack products, cream cheese, salt"
2113,"abrasive cleaner, butter milk, bags"
2114,"semi-finished bread, frozen fish, finished products, snack products, syrup"
2115,"frozen potato products, salt, hard cheese, tropical fruit, cream cheese, canned beer, organic products"
2116,"abrasive cleaner, organic products, semi-finished bread, misc. beverages, rice, cream, frozen potato products"
2117,"butter milk, chicken, curd, frozen fish, hard cheese, bags"
2118,"semi-finished bread, whipped/sour cream"
2119,"brandy, specialty cheese, curd, sparkling wine, bags, baby cosmetics, chicken"
2120,"syrup, sparkling wine, processed cheese, misc. beverages, specialty cheese"
2121,"canned beer, specialty cheese, cream cheese, bottled beer, whipped/sour cream, butter milk"
2122,"tropical fruit, liver loaf, bags, canned beer"
2123,"cream cheese, prosecco, baby cosmetics, syrup, sparkling wine, processed cheese"
2124,"cream cheese, canned beer, whipped/sour cream, sparkling wine, snack products, bags, salt"
2125,"brandy, salt, hard cheese, finished products"
2126,"specialty cheese, tropical fruit, salt, cream, bags, semi-finished bread"
2127,"semi-finished bread, abrasive cleaner, hard cheese, curd, rice, misc. beverages, cream cheese"
2128,"whipped/sour cream, semi-finished bread, specialty cheese"
2129,"abrasive cleaner, curd, decalcifier, liver loaf"
2130,"misc. beverages, abrasive cleaner, brandy, processed cheese, chicken, frozen potato products"
2131,"semi-finished bread, chicken"
2132,"snack products, sparkling wine, semi-finished bread, decalcifier, rice, prosecco, canned beer"
2133,"cream, hard cheese"
2134,"prosecco, bags, hard cheese"
2135,"specialty cheese, organic products"
2136,"abrasive cleaner, whipped/sour cream, brandy"
2137,"organic products, butter milk, bags, canned beer"
2138,"abrasive cleaner, decalcifier, chicken, syrup"
2139,"decalcifier, prosecco, frozen fish, canned beer, hard cheese"
2140,"specialty cheese, liver loaf, curd"
2141,"sparkling wine, decalcifier, frozen fish"
2142,"sparkling wine, abrasive cleaner, syrup, cream cheese, tropical fruit, specialty cheese"
2143,"frozen fish, specialty cheese, canned beer, cream, syrup"
2144,"chicken, brandy, snack products, decalcifier, curd, semi-finished bread"
2145,"prosecco, processed cheese, abrasive cleaner, frozen potato products, brandy, liver loaf, semi-finished bread"
2146,"bags, hard cheese, organic products, abrasive cleaner, frozen fish, chicken, syrup"
2147,"snack products, frozen fish"
2148,"misc. beverages, rice, processed cheese, semi-finished bread"
2149,"decalcifier, baby cosmetics, whipped/sour cream, butter milk, prosecco, tropical fruit"
2150,"curd, rice, baby cosmetics, syrup, tropical fruit, brandy, misc. beverages"
2151,"sparkling wine, bottled beer, syrup"
2152,"butter milk, prosecco"
2153,"tropical fruit, baby cosmetics, liver loaf, sparkling wine"
2154,"brandy, snack products, syrup, whipped/sour cream, abrasive cleaner, liver loaf"
2155,"finished products, bottled beer, sparkling wine"
2156,"syrup, salt, chicken, specialty cheese, rice, curd, butter milk"
2157,"frozen potato products, misc. beverages, liver loaf, chicken"
2158,"cream cheese, chicken, abrasive cleaner, curd, specialty cheese"
2159,"bags, organic products, prosecco, baby cosmetics, finished products, semi-finished bread"
2160,"salt, organic products, sparkling wine, curd"
2161,"bottled beer, cream cheese"
2162,"organic products, baby cosmetics, canned beer, hard cheese, abrasive cleaner, cream cheese, frozen potato products"
2163,"canned beer, processed cheese, specialty cheese, sparkling wine, baby cosmetics, tropical fruit"
